MovieID,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website
1010,The Love Bug,1969,G,13 Mar 1969,108 min,"Comedy, Family, Sport",Robert Stevenson,"Bill Walsh, Don DaGradi, Gordon Buford","Dean Jones, Michele Lee, David Tomlinson","Meet Jim Douglas, a down-on-his-luck race car driver who lives in an old run-down fire house in San Francisco with his friend Tennessee Steinmetz, a occasional drunk mechanic. One day, Jim goes to a luxury car dealer and sees a strange Volkswagen Beetle with a unusual problem: it tends to drive on its own, as if it were sentient. The little Bug follows Jim home but Jim believes that the owner of the car dealership, Peter Thorndyke, is playing a trick on him. Jim decides to try out the car, and experiences its magical nature, fahrvergnügen, if you will, for himself. Jim repairs the little car and Tennessee names the him ""Herbie"". Behind the wheel of Herbie, Jim becomes more successful in racing. Thorndyke wants Herbie back, but Jim refuses and Thorndyke decides to race against him. Thorndyke sabotages Herbie before a big race known as the ""El Dorado"" - an obvious parody of the then-new ""Baja 1000"" race in Mexico. Jim and Tennessee along with Thorndyke's former assistant (and ex-girlfriend) Carol Bennett, repair Herbie before the El Dorado. The trio are determined to beat Thorndyke who will stop at nothing in order to gain a victory - and Herbie.","English, Cantonese, Spanish",United States,1 win & 2 nominations,https://m.media-amazon.com/images/M/MV5BYTBiZDAwMDYtOGFhMy00Mzk3LThlZTktZTM1MzYxMWEzMDE4XkEyXkFqcGc@._V1_SX300.jpg,48,6.5,"17,838",tt0064603,movie,N/A,"$51,264,000",N/A,N/A
1011,Herbie Rides Again,1974,G,06 Jun 1974,88 min,"Comedy, Family, Fantasy",Robert Stevenson,"Bill Walsh, Gordon Buford","Helen Hayes, Ken Berry, Stefanie Powers","Alonzo Hawk is a mean-spirited property developer who has bought several blocks of land in the downtown district in order to build a gigantic shopping mall. There is one problem however; an elderly widow named Steinmetz won't sell the one remaining lot that Hawk needs to proceed with his scheme. So he resorts to all manner of chicanery, legal or otherwise, to get it. Fortunately, the widow Steinmetz has an ace up her sleeve in the form of Herbie, the miraculous Volkswagen.",English,United States,1 nomination,https://m.media-amazon.com/images/M/MV5BYjkwZjI3YTEtYmU1ZS00N2U2LWEzNmEtZDBmZTdiYjFhNWVmXkEyXkFqcGc@._V1_SX300.jpg,49,5.7,"9,023",tt0071607,movie,N/A,"$38,229,000",N/A,N/A
1012,Old Yeller,1957,Approved,10 Jul 1959,83 min,"Adventure, Drama, Family",Robert Stevenson,"Fred Gipson, William Tunberg","Dorothy McGuire, Fess Parker, Tommy Kirk","Young Travis Coates is left to take care of the family ranch with his mother and younger brother while his father goes off on a cattle drive in the 1860's. When a yellow mongrel comes for an uninvited stay with the family, Travis reluctantly adopts the dog. After a series of scrapes involving raccoons, snakes, bears, wild hogs and wolves, Travis grows to love and respect Old Yeller, who comes to have a profound effect on the boy's life.",English,United States,2 wins,https://m.media-amazon.com/images/M/MV5BMWQ4MjliNTMtYjk3MS00MDVjLTlhY2QtYmIwMzcxM2RjOTU3XkEyXkFqcGc@._V1_SX300.jpg,84,7.2,"15,471",tt0050798,movie,N/A,"$21,909,000",N/A,N/A
1013,The Parent Trap,1961,G,21 Jun 1961,129 min,"Comedy, Family, Romance",David Swift,"David Swift, Erich Kästner","Hayley Mills, Maureen O'Hara, Brian Keith","Hayley Mills plays twins who, unknown to their divorced parents, meet at a summer camp. Products of single parent households, they switch places so as to meet the parent they never knew, and then contrive to reunite them.",English,United States,Nominated for 2 Oscars. 2 wins & 8 nominations total,https://m.media-amazon.com/images/M/MV5BZDc5NGU5OTEtODFiYi00ZTdmLWE5M2EtMDQ4ZmQ3NTExZDNmXkEyXkFqcGc@._V1_SX300.jpg,73,7.2,"24,571",tt0055277,movie,N/A,"$25,150,385",N/A,N/A
1014,Pollyanna,1960,G,19 May 1960,134 min,"Comedy, Drama, Family",David Swift,"Eleanor H. Porter, David Swift","Jane Wyman, Hayley Mills, Richard Egan","A little girl comes to a town that is embattled by feuds and intimidated by her aunt. By the time she must leave, she has transformed the community with her indominatable will to see the good side of even the worst situations and bring it out for the betterment of all.",English,United States,Nominated for 1 BAFTA Award2 wins & 1 nomination total,https://m.media-amazon.com/images/M/MV5BOTdiMDQ5NTEtM2FjNS00YTFkLWExZTAtYjk5Mjc0YTMzYWM1XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,66,7.4,"11,592",tt0054195,movie,N/A,N/A,N/A,N/A
1015,Homeward Bound: The Incredible Journey,1993,G,12 Feb 1993,84 min,"Adventure, Comedy, Drama",Duwayne Dunham,"Sheila Burnford, Caroline Thompson, Linda Woolverton","Michael J. Fox, Sally Field, Don Ameche","Three pets (Chance, a young dog unfamiliar with the world; Shadow, an aging, wise dog; and Sassy, a snobby cat) are left behind when their family goes on vacation. Unsure of what happened, the animals set out on a quest to find their family. This journey across America is very dangerous and the animals risk never seeing their masters again. The group of pets travel across forested mountains and areas of wide-open countryside, while their family searches for them in the same areas.",English,United States,1 nomination,https://m.media-amazon.com/images/M/MV5BMmRlODBjOWEtODViZS00NGNiLWEwNzYtYjIyZWQwZThhODBkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,6.9,"52,071",tt0107131,movie,N/A,"$41,833,324",N/A,N/A
1016,The Shaggy Dog,1959,Approved,19 Mar 1959,104 min,"Comedy, Family, Fantasy",Charles Barton,"Bill Walsh, Lillie Hayward, Felix Salten","Fred MacMurray, Jean Hagen, Tommy Kirk","Through an ancient spell, a boy changes into a sheepdog and back again. It seems to happen at inopportune times and the spell can only be broken by an act of bravery....",English,United States,1 win & 1 nomination,https://m.media-amazon.com/images/M/MV5BNjc5Mjg5YWMtMjA2Ni00Yjk4LTk5NjQtZjAwN2I3MjIyYjdiXkEyXkFqcGc@._V1_SX300.jpg,45,6.4,"5,687",tt0053271,movie,N/A,"$100,935",N/A,N/A
1017,Swiss Family Robinson,1960,Approved,21 Dec 1960,126 min,"Adventure, Family",Ken Annakin,"Lowell S. Hawley, Johann David Wyss","John Mills, Dorothy McGuire, James MacArthur","A family in route to New Guinea is shipwrecked on a deserted tropical island. They are forced to remain on the island because of the damage to the ship and the pirates that are roaming the islands. They create a home on the island (centering around a huge tree house) and explore the island and its wildlife. Plenty of adventure ensues as the family deals with issues of survival and pirates, and the brothers must learn how to live on the island with an uncertain future.","English, Malay",United States,N/A,https://m.media-amazon.com/images/M/MV5BOTk3ZmNjZGMtNTExZi00NDI1LTk3YTAtMDFjM2U0OTcwYTk2XkEyXkFqcGc@._V1_SX300.jpg,61,7.1,"18,531",tt0054357,movie,N/A,"$40,356,000",N/A,N/A
1018,That Darn Cat!,1965,G,02 Dec 1965,116 min,"Comedy, Crime, Family",Robert Stevenson,"Gordon Gordon, Mildred Gordon, Bill Walsh","Hayley Mills, Dean Jones, Dorothy Provine","A woman is kidnapped. While in captivity, she manages to send a message out with a wandering cat. The cat's owner calls the F.B.I. The F.B.I. tries to follow the cat. Jealous boyfriends and nosy neighbors also get into the act.","English, French",United States,6 nominations,https://m.media-amazon.com/images/M/MV5BNTFjYjAyNGEtZjdlZS00NDZlLWE0ZjUtNzIyZTY5NTNkMDgzXkEyXkFqcGc@._V1_SX300.jpg,71,6.7,"8,112",tt0059793,movie,N/A,"$28,062,222",N/A,N/A
1019,"20,000 Leagues Under the Sea",1954,G,20 Jul 1955,127 min,"Adventure, Drama, Family",Richard Fleischer,"Earl Felton, Jules Verne","Kirk Douglas, James Mason, Paul Lukas","The oceans during the late 1800s are no longer safe; many ships have been lost. Sailors have returned to port with stories of a vicious narwhal (a giant whale with a long horn) which sinks their ships. A naturalist, Professor (Pierre) Aronnax, his assistant, Conseil, and a professional whaler, Ned Land, join a US expedition which attempts to unravel the mystery.",English,United States,Won 2 Oscars. 5 wins & 3 nominations total,https://m.media-amazon.com/images/M/MV5BNGMxNDA0MDUtOWRkMi00NjhhLTk3ODUtNDcyYzFhMzIzMDY4XkEyXkFqcGc@._V1_SX300.jpg,83,7.2,"37,937",tt0046672,movie,N/A,N/A,N/A,N/A
1020,Cool Runnings,1993,PG,01 Oct 1993,98 min,"Adventure, Comedy, Family",Jon Turteltaub,"Lynn Siefert, Michael Ritchie, Tommy Swerdlow","John Candy, Leon, Doug E. Doug","Four Jamaicans form their country's first ever bobsled team to compete in the upcoming 1988 Winter Olympics. They enlist the help of a disgraced former Olympic gold winner to reluctantly coach them. However, when they reach Canada they're treated as outsiders by the other teams, who fear they'll only succeed in embarrassing the sport.","English, German, Russian",United States,2 wins & 2 nominations,https://m.media-amazon.com/images/M/MV5BOTUwMDdkMWMtYTE1Yy00NGZiLTliM2ItMTVlOTkxMTY1MDc3XkEyXkFqcGc@._V1_SX300.jpg,60,7.0,"115,725",tt0106611,movie,N/A,"$68,856,263",N/A,N/A
1021,Angels in the Outfield,1994,PG,15 Jul 1994,102 min,"Comedy, Drama, Family",William Dear,"Dorothy Kingsley, George Wells, Richard Conlin","Danny Glover, Brenda Fricker, Tony Danza","Roger, who has lost his mother, is living separated from his father. As he and his friend J.P. are fans of the California Angels baseball team, he has got only two dreams: living together with a real family and seeing the Angels winning the Pennant.",English,United States,1 win & 4 nominations,https://m.media-amazon.com/images/M/MV5BNjk3NTA2ZDktMmYwOC00Y2MxLWJkN2ItZWY3ZDEyMmE2OGY5XkEyXkFqcGc@._V1_SX300.jpg,44,6.2,"35,462",tt0109127,movie,N/A,"$50,236,831",N/A,N/A
1022,Cinderella,1950,G,04 Mar 1950,74 min,"Animation, Family, Fantasy","Clyde Geronimi, Wilfred Jackson, Hamilton Luske","Charles Perrault, Bill Peet, Erdman Penner","Ilene Woods, James MacDonald, Eleanor Audley","Cinderella, the beautiful and kind-hearted daughter, sees her world turn upside down when her beloved mother dies, and her pained father remarries another woman, the wicked Lady Tremaine, who has two equally cruel daughters, the jealous Anastasia and Drizella. But, once more, things will go from bad to worse, When Cinderella's father, too, dies, leaving her all alone in the Lady's clutches to serve as her maid-of-all-work. Under those circumstances, a shabby and neglected Cinderella doesn't stand much of a chance of attending the King's royal ball--let alone, captivate the handsome Prince--unless she turns to her loving Fairy Godmother who has quite a few tricks up her sleeve. Nevertheless, will the wronged damsel ever find peace--and with it--her own Prince Charming ?",English,United States,Nominated for 3 Oscars. 6 wins & 9 nominations total,https://m.media-amazon.com/images/M/MV5BZmNmNjZhYTQtY2I4OC00ZDAzLWE2MTEtZjdiMzIzMjRjNWZkXkEyXkFqcGc@._V1_SX300.jpg,85,7.3,"176,681",tt0042332,movie,N/A,"$93,141,149",N/A,N/A
1023,Winnie the Pooh and the Blustery Day,1968,G,20 Dec 1968,25 min,"Animation, Short, Comedy","Wolfgang Reitherman, Ben Sharpsteen","Larry Clemmons, Ralph Wright, Julius Svendsen","Sebastian Cabot, Sterling Holloway, John Fiedler","Pooh is back and this time he's gonna blow you away. Almost literally. When Pooh's friend Gopher warns him that it's Windsday, Pooh goes off to wish Piglet a Happy Windsday, but Piglet is lifted into the air by the strong winds, Pooh grabs Piglet's scarf, which unravels into a single string, and looks to be flying Piglet like a kite. They arrive at Owl's house, the wind blows it down and Owl inquires as to whether Pooh did it. Eeyore agrees to find a new house for Owl, but one night, Pooh gets a visit from an unusual new friend - Tigger, a rambunctious tiger who likes honey but hates it just the same, and warns Pooh about Heffalumps and Woozles, who steal honey. But Heffalumps and Woozles are only half of Pooh's worries now, for a huge rain storm has set on the Hundred Acre Wood. Everybody is swimming in their homes. Pooh inadvertently saves Piglet from a waterfall so they have a hero party. Eeyore then barges in and announces he has found a new home for Owl; unfortunately the house he found was Piglet's. But Piglet does a heroic thing and turns over his domicile to Owl, so they have a Two Hero Party and the storm dies down. At least until next Windsday.",English,United States,Won 1 Oscar. 2 wins total,https://m.media-amazon.com/images/M/MV5BMDQxZDBkYmEtODQzNC00ZGM3LTg3NTktNzJlM2UwYzQ2MTEwXkEyXkFqcGdeQXVyMTU3NDU4MDg2._V1_SX300.jpg,N/A,7.9,"5,517",tt0063819,movie,N/A,N/A,N/A,N/A
1025,The Sword in the Stone,1963,G,21 Jun 1964,79 min,"Animation, Adventure, Comedy","Wolfgang Reitherman, Clyde Geronimi, David Hand","Bill Peet, T.H. White","Rickie Sorensen, Sebastian Cabot, Karl Swenson","Arthur (aka Wart) is a young boy who aspires to be a knight's squire. On a hunting trip he falls in on Merlin, a powerful but amnesiac wizard who has plans for Wart beyond mere squiredom. He starts by trying to give Wart an education (whatever that is), believing that once one has an education, one can go anywhere. Needless to say, it doesn't quite work out that way.",English,United States,Nominated for 1 Oscar. 1 win & 1 nomination total,https://m.media-amazon.com/images/M/MV5BN2U1ZDI3OGMtOTU0Ni00MTAxLTgwYWEtN2QwZDI4ZTQ5MTQ0XkEyXkFqcGc@._V1_SX300.jpg,61,7.1,"108,221",tt0057546,movie,N/A,"$12,000,000",N/A,N/A
1027,Robin Hood: Prince of Thieves,1991,PG-13,14 Jun 1991,143 min,"Action, Adventure, Drama",Kevin Reynolds,"Pen Densham, John Watson","Kevin Costner, Morgan Freeman, Mary Elizabeth Mastrantonio","After being captured by Turks during the Crusades, Robin of Locksley and a Moor, Azeem, escape back to England, where Azeem vows to remain until he repays Robin for saving his life. Meanwhile, Robin's father, a nobleman loyal to King Richard the Lionheart, has been murdered by the brutal Sheriff of Nottingham, who helped install Richard's treacherous brother, Prince John, as King while Richard is overseas fighting the Crusades. When Robin returns home, he vows to avenge his father's death and restore Richard to the throne. Even though Maid Marian, his childhood friend, cannot help him, he escapes to the Forest of Sherwood where he joins a band of exiled villagers and becomes their leader. With their help, he attempts to cleanse the land of the evil that the Sheriff has spread.","English, Arabic",United States,Nominated for 1 Oscar. 16 wins & 24 nominations total,https://m.media-amazon.com/images/M/MV5BNTUyMjA5NDktNWY5Ny00ZWU4LWE4Y2ItMDYzZTk0NzU3ZWMyXkEyXkFqcGc@._V1_SX300.jpg,51,6.9,"211,466",tt0102798,movie,N/A,"$165,493,908",N/A,N/A
1028,Mary Poppins,1964,G,18 Jun 1965,139 min,"Comedy, Family, Fantasy",Robert Stevenson,"Bill Walsh, Don DaGradi, P.L. Travers","Julie Andrews, Dick Van Dyke, David Tomlinson","When Jane and Michael Banks are faced with the prospect of a new nanny, they are pleasantly surprised by the arrival of the magical Mary Poppins. Embarking on a series of fantastical adventures with he and her Cockney performer friend, Bert, they try to pass on some of her sunny attitude to their preoccupied parents.",English,United States,Won 5 Oscars. 22 wins & 17 nominations total,https://m.media-amazon.com/images/M/MV5BNThiNjgzMTYtZjUzMC00YTVlLTg4MDItMmFjMDIwYjg4ZDAwXkEyXkFqcGc@._V1_SX300.jpg,88,7.8,"188,595",tt0058331,movie,N/A,"$102,272,727",N/A,N/A
1029,Dumbo,1941,G,31 Oct 1941,64 min,"Animation, Adventure, Drama","Samuel Armstrong, Norman Ferguson, Wilfred Jackson","Joe Grant, Dick Huemer, Otto Englander","Sterling Holloway, Edward Brophy, Herman Bing","The stork delivers a baby elephant to Mrs. Jumbo, veteran of the circus, but the newborn is ridiculed because of his truly enormous ears and dubbed ""Dumbo"". After being separated from his mother, Dumbo is relegated to the circus' clown acts; it is up to his only friend, a mouse, to assist Dumbo to achieve his full potential.",English,United States,Won 1 Oscar. 5 wins & 1 nomination total,https://m.media-amazon.com/images/M/MV5BNzIzZWZmM2ItNGMzOC00MGFiLTgxODgtNTQ2Mzk3ZWE1MzYxXkEyXkFqcGc@._V1_SX300.jpg,96,7.2,"144,237",tt0033563,movie,N/A,N/A,N/A,N/A
1030,Pete's Dragon,1977,G,03 Nov 1977,128 min,"Animation, Adventure, Comedy","Don Chaffey, Don Bluth","Malcolm Marmorstein, Seton I. Miller, S.S. Field","Sean Marshall, Helen Reddy, Jim Dale","In early-20th-century New England, 9-year-old orphan Pete escapes his brutal adoptive parents, the Gogans, with his only friend, a cartoon dragon named Elliott. They successfully escape to Passamaquoddy, Maine and live with lighthouse-keeper Nora and her father Lampie, but the corrupt Dr. Terminus seeks Elliott for medical purposes.",English,United States,Nominated for 2 Oscars. 6 nominations total,https://m.media-amazon.com/images/M/MV5BMWIwNTBiYTktZmRkMy00MjcyLWJlOTItNDQ4NzcyZDM3ZjgyXkEyXkFqcGc@._V1_SX300.jpg,46,6.3,"26,924",tt0076538,movie,N/A,"$39,588,000",N/A,N/A
1031,Bedknobs and Broomsticks,1971,G,13 Dec 1971,117 min,"Animation, Adventure, Comedy","Robert Stevenson, Ward Kimball","Ralph Wright, Ted Berman, Bill Walsh","Angela Lansbury, David Tomlinson, Roddy McDowall","During World War II in England, Charlie (Ian Weighill), Carrie (Cindy O'Callaghan), and Paul Rawlins (Roy Snart) are sent to live with Miss Eglantine Price (Dame Angela Lansbury), who, as it turns out, is an apprentice witch. Charlie blackmails Miss Price that if he is to keep her practices a secret, she must give him something, so she takes a bedknob from her late father's bed and places the ""famous magic travelling spell"" on it, and only Paul can activate it. Their first journey is to a street in London, where they meet Emelius Browne (David Tomlinson), former headmaster of Miss Price's witchcraft training correspondence school. Miss Price tells him of a plan to find the magic words for a spell known as ""Substitutiary Locomotion"", which brings inanimate objects to life. This spell will be her work for the war effort.","English, German",United States,Won 1 Oscar. 2 wins & 5 nominations total,https://m.media-amazon.com/images/M/MV5BMTUxMTY3MTE5OF5BMl5BanBnXkFtZTgwNTQ0ODgxMzE@._V1_SX300.jpg,59,7.0,"41,315",tt0066817,movie,N/A,N/A,N/A,N/A
1032,Alice in Wonderland,1951,Approved,28 Jul 1951,75 min,"Animation, Adventure, Comedy","Clyde Geronimi, Wilfred Jackson, Hamilton Luske","Lewis Carroll, Winston Hibler, Ted Sears","Kathryn Beaumont, Ed Wynn, Richard Haydn","Alice is a daydreaming young girl. She finds learning poems and listening to literature boring. She prefers stories with pictures and to live inside her imagination. One day, while enduring just such a poetry reading, she spots a large white rabbit...dressed in a jacket and carrying a large watch. He scurries off, saying he's late, for a very important date. She follows him through the forest. He then disappears down a rabbit hole. Alice follows, leading her to all manner of discoveries, characters and adventures.",English,United States,Nominated for 1 Oscar. 1 win & 2 nominations total,https://m.media-amazon.com/images/M/MV5BMTgyMjM2NTAxMF5BMl5BanBnXkFtZTgwNjU1NDc2MTE@._V1_SX300.jpg,68,7.3,"156,675",tt0043274,movie,N/A,N/A,N/A,N/A
1033,The Fox and the Hound,1981,G,10 Jul 1981,83 min,"Animation, Adventure, Drama","Ted Berman, Richard Rich, Art Stevens","Daniel P. Mannix, Larry Clemmons, Ted Berman","Mickey Rooney, Kurt Russell, Pearl Bailey","When an adopted fox and a to-be hunting hound become inseparable friends as pups, their friendship grows stronger every day in their ""childhood."" But as they grow older, they grow farther and farther apart, to the day when the two old comrades' bond is put to the ultimate test.",English,United States,1 win & 3 nominations,https://m.media-amazon.com/images/M/MV5BY2IxMDIxZTAtMjEyMS00MzY3LTkyM2EtNTVlNTZmMjI1OTRlXkEyXkFqcGc@._V1_SX300.jpg,65,7.2,"103,886",tt0082406,movie,N/A,"$63,456,988",N/A,N/A
